Pipe OD (in),Pipe wt (in),Pipe SMYS (psi),Pipe DOC (ft),Length of Pipe in PGD (ft),Pipe Coating,Internal Pressure (psi),PGD Path (perpendicular/parallel to pipe),Soil Name,Soil Type,"Soil Effective Unit Weight (γ', psf)","Soil Cohesion (c, psf)",Soil Friction Angle (φ degrees)
16,0.375,X-42,19,91,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,19,92,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,19,93,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,19,94,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,19,95,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,19,96,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,19,97,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,19,98,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,19,99,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,19,100,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,10,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,11,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,12,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,13,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,14,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,15,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,16,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,17,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,18,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,19,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,20,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,21,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,22,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,23,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,24,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,25,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,26,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,27,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,28,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,29,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,30,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,31,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,32,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,33,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,34,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,35,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,36,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,37,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,38,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,39,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,40,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,41,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,42,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,43,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,44,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,45,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,46,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,47,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,48,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,49,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,50,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,51,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,52,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,53,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,54,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,55,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,56,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,57,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,58,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,59,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,60,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,61,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,62,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,63,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,64,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,65,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,66,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,67,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,68,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,69,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,70,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,71,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,72,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,73,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,74,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,75,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,76,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,77,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,78,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,79,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,80,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,81,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,82,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,83,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,84,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,85,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,86,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,87,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,88,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,89,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,90,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,91,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,92,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,93,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,94,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,95,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,96,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,97,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,98,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,99,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,20,100,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,10,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,11,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,12,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,13,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,14,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,15,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,16,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,17,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,18,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,19,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,20,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,21,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,22,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,23,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,24,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,25,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,26,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,27,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,28,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,29,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,30,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,31,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,32,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,33,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,34,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,35,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,36,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,37,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,38,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,39,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,40,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,41,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,42,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,43,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,44,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,45,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,46,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,47,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,48,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,49,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,50,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,51,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,52,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,53,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,54,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,55,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,56,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,57,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,58,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,59,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,60,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,61,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,62,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,63,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,64,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,65,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,66,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,67,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,68,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,69,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,70,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,71,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,72,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,73,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,74,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,75,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,76,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,77,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,78,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,79,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,80,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,81,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,82,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,83,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,84,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,85,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,86,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,87,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,88,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,89,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,90,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,91,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,92,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,93,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,94,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,95,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,96,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,97,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,98,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,99,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,21,100,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,10,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,11,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,12,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,13,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,14,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,15,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,16,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,17,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,18,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,19,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,20,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,21,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,22,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,23,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,24,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,25,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,26,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,27,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,28,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,29,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,30,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,31,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,32,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,33,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,34,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,35,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,36,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,37,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,38,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,39,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,40,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,41,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,42,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,43,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,44,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,45,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,46,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,47,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,48,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,49,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,50,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,51,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,52,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,53,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,54,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,55,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,56,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,57,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,58,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,59,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,60,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,61,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,62,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,63,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,64,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,65,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,66,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,67,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,22,68,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
